quote_id,degree_id,code
3315,1093,Jobs
2095,1093,Courses
506,1093,Skills
1065,1095,Definition
1409,1095,Skills
2673,1095,Jobs
2673,1095,Mission
3084,1095,Skills
9,1095,Courses
22,1095,Courses
23,1095,Courses
13,1095,Courses
24,1095,Courses
12,1095,Courses
2174,1112,Courses
2175,1112,Courses
2176,1112,Courses
2177,1112,Courses
2173,1112,Courses
2172,1112,Courses
2169,1112,Courses
2426,1106,Requirements
2426,1106,Interdisciplinary
101,1106,Courses
185,1106,Skills
117,1106,Skills
159,1106,Jobs
912,1033,Requirements
1286,1033,Ethical issues
1061,1033,Definition
2267,1033,Mission
1687,1033,Skills
1368,1118,Mission
91,1118,Skills
106,1118,Skills
2063,1120,Courses
3308,1120,Fluff
610,1120,Skills
3304,1120,Target group
3377,1120,Skills
2649,1120,Interdisciplinary
919,1053,Courses
248,1053,Mission
3039,1122,Mission
1237,1122,Skills
2928,1122,Skills
2076,1122,Courses
2082,1121,Courses
1449,1121,Mission
2001,1078,Skills
239,1078,Skills
1136,1078,Skills
308,1078,Ethical issues
1127,1078,Courses
2731,1055,Target group
3266,1055,Fluff
383,1055,Definition
2041,1055,Courses
2346,1125,Mission
2346,1125,Impact
132,1125,Skills
632,1125,Courses
633,1125,Courses
634,1125,Courses
75,1070,Courses
2434,1105,Mission
1087,1105,Skills
2435,1105,Skills
15,1126,Courses
1079,1110,Definition
1641,1110,Skills
625,1110,Courses
2320,1085,Skills
2086,1085,Courses
2031,1087,Courses
198,1087,Skills
195,1087,Fluff
2127,1087,Fluff
616,1087,Definition
2955,1087,Interdisciplinary
270,1087,Mission
3280,1087,[??]
1026,1128,Definition
2222,1128,Skills
2954,1128,Mission
55,1128,Courses
10,1128,Courses
57,1128,Courses
26,1128,Courses
1803,1128,Courses
283,1124,Target group
2953,1124,Mission
2117,1124,Skills
114,1124,Skills
165,1124,Courses
2709,1130,Mission
2709,1130,Impact
925,1130,Skills
84,1130,Courses
2884,1132,Mission
1496,1132,Skills
1982,1131,Courses
1292,1131,Courses
154,1131,Requirements
2500,1131,Requirements
2815,1133,Mission
1036,1133,Skills
908,1133,Courses
3278,1134,Mission
2646,1134,Impact
73,1134,Requirements
639,1134,Interdisciplinary
1057,1134,Courses
2422,1138,Mission
2335,1138,Skills
2069,1138,Courses
2541,1139,Mission
1974,1139,Courses
2773,1140,Mission
2450,1140,Target group
1611,1140,Skills
866,1140,Courses
1764,1140,Requirements
161,1140,Requirements
3320,1144,Fluff
2767,1144,Mission
904,1144,Courses
2952,1141,Skills
2952,1141,Mission
1143,1141,Skills
41,1141,Courses
2615,1142,Mission
1487,1142,Courses
519,1142,Requirements
2768,1146,Mission
3365,1146,Skills
851,1146,Courses
2930,1147,Mission
2682,1147,NA
2682,1147,Target group
464,1147,Skills
1943,1147,Jobs
1142,1147,Skills
111,1147,Skills
3286,1147,Definition
3286,1147,Fluff
99,1147,Requirements
90,1147,Jobs
193,1147,[!!]
797,1151,Fluff
3119,1151,Mission
1637,1151,Skills
1098,1151,Target group
134,1151,Skills
11,1151,Courses
28,1151,Courses
33,1151,Courses
46,1151,Courses
2390,1158,Mission
2397,1158,Fluff
3080,1157,Target group
1725,1157,Courses
336,1150,Courses
2417,1150,Mission
411,1161,Fluff
411,1161,Jobs
411,1161,Definition
2532,1161,Mission
2532,1161,Interdisciplinary
153,1161,Skills
34,1161,NA
59,1161,NA
51,1161,NA
60,1161,NA
31,1161,NA
35,1161,NA
8,1161,NA
34,1161,Courses
59,1161,Courses
51,1161,Courses
27,1161,Courses
35,1161,Courses
30,1161,Courses
8,1161,Courses
441,1161,Requirements
750,1159,Mission
1509,1159,Interdisciplinary
1509,1159,Skills
1351,1159,Courses
3200,1166,Mission
494,1166,Courses
1787,1167,Mission
2584,1167,Skills
317,1167,Courses
992,1175,Courses
2762,1175,Mission
2133,1173,Courses
2739,1173,Mission
2207,1173,Accreditation
1562,1168,Mission
1531,1168,Fluff
2362,1168,Jobs
418,1168,Courses
1955,1168,Requirements
87,1168,Jobs
1656,1176,Skills
396,1176,Courses
2403,1176,Mission
2708,1178,Interdisciplinary
1894,1178,Skills
898,1178,Courses
128,1172,Skills
1,1172,Courses
1264,1172,Courses
629,1179,Courses
3201,1179,Mission
427,1182,Mission
3122,1182,Target group
245,1182,Jobs
845,1182,Courses
3277,1182,Skills
3000,1183,Definition
3000,1183,Fluff
3152,1183,Mission
3411,1183,Skills
2866,1183,[!!]
88,1183,Courses
103,1183,Courses
108,1183,Courses
2443,1181,Mission
544,1181,Courses
2931,1187,Target group
2685,1187,Skills
891,1187,Courses
3004,1187,Mission
2570,1194,Ethical issues
2570,1194,Mission
2242,1194,Ethical issues
3262,1194,Ethical issues
3262,1194,Mission
2218,1194,Skills
3316,1194,Interdisciplinary
3284,1194,Target group
2569,1194,Interdisciplinary
1569,1194,Courses
2,1186,Courses
2864,1186,Mission
194,1186,Impact
440,1186,Requirements
1128,1186,Requirements
1075,1195,Definition
1830,1195,Fluff
1391,1195,Skills
1391,1195,Mission
1352,1195,Fluff
206,1195,Skills
3204,1198,Mission
3008,1198,Target group
2486,1198,Ethical issues
2027,1198,Courses
1513,1198,Skills
2757,1202,Mission
2757,1202,Skills
806,1202,Courses
745,1203,Courses
2879,1203,Mission
2448,1203,Requirements
551,1204,Courses
653,1204,Mission
3033,1205,Target group
905,1205,Courses
2446,1205,Mission
3155,1209,Requirements
803,1209,Requirements
2215,1209,Requirements
2438,1209,Mission
2531,1035,Mission
2240,1035,Skills
144,1035,Ethical issues
109,1035,Jobs
79,1035,Requirements
882,1035,Courses
2098,1211,Courses
3095,1116,Mission
2080,1116,Courses
1360,1054,Courses
3364,1054,[??]
1814,1054,Fluff
311,1054,Fluff
80,1054,Jobs
1655,1054,Mission
1633,1054,[??]
2552,1054,Target group
3386,1054,Skills
1893,1054,[??]
2857,1196,Mission
3255,1196,[!!]
2860,1213,Mission
2886,1213,Skills
302,1213,Courses
2980,1152,Mission
733,1076,Jobs
1480,1076,Courses
2351,1076,Skills
1887,1097,Mission
635,1097,Courses
2404,1129,Mission
1740,1129,Courses
3197,1165,Courses
2463,1165,Mission
3202,1207,Mission
1608,1207,Target group
423,1207,Skills
1272,1207,Courses
3050,1088,Mission
116,1088,Skills
916,1088,Courses
1621,1088,Jobs
1030,1160,Courses
2259,1160,Skills
2846,1160,Mission
2582,1215,Fluff
835,1215,Courses
1386,1215,Skills
1386,1215,Mission
1663,1162,Mission
1663,1162,Interdisciplinary
2929,1162,Impact
2360,1162,Skills
636,1162,Courses
1385,1162,Ethical issues
2783,1068,Mission
2458,1068,Interdisciplinary
315,1068,Skills
1333,1068,Courses
1076,1219,Definition
2779,1219,Mission
3265,1219,Skills
1239,1219,Skills
227,1184,Skills
1034,1184,Courses
1404,1123,Mission
1660,1123,Skills
2542,1214,Interdisciplinary
2542,1214,Requirements
1445,1214,Mission
3107,1214,Mission
191,1214,Skills
2022,1214,Requirements
2022,1214,Target group
849,1214,Courses
822,1214,Courses
1027,1206,Fluff
1928,1206,Mission
1928,1206,Interdisciplinary
2326,1206,Skills
474,1206,Target group
2015,1206,Fluff
2104,1206,Skills
100,1206,Skills
2998,1206,Jobs
2113,1206,Courses
2747,1201,Mission
3395,1201,Skills
714,1201,Industry
2506,1201,Industry
129,1201,Skills
171,1201,Skills
205,1201,Courses
212,1201,Requirements
3102,1201,Mission
1932,1201,Jobs
3270,1201,Target group
620,1201,Definition
1473,1201,Fluff
3291,1201,Definition
2983,1136,Mission
2871,1136,Impact
2075,1136,Courses
1488,1177,Definition
1488,1177,Fluff
2804,1177,Mission
457,1177,Skills
1785,1177,Target group
269,1177,Skills
2897,1177,Mission
2897,1177,Interdisciplinary
1846,1177,Skills
2724,1177,Requirements
2165,1177,Courses
709,1115,Mission
817,1115,Courses
2196,1217,Courses
1247,1217,Courses
973,1217,Courses
2478,1224,Courses
1082,1224,Definition
2480,1224,Mission
3057,1218,Target group
2568,1218,Mission
3,1218,Courses
6,1218,Courses
50,1218,Courses
48,1218,Courses
17,1218,Courses
40,1218,Courses
1895,1225,Mission
208,1225,Skills
627,1225,Courses
177,1221,Skills
2028,1221,Courses
1426,1221,Skills
2418,1226,Mission
3407,1226,Skills
3180,1226,Courses
2988,1227,Mission
2988,1227,Interdisciplinary
2988,1227,Jobs
119,1227,Skills
400,1227,Courses
2293,1228,Skills
3042,1228,Target group
67,1228,Fluff
209,1228,Skills
1007,1228,Courses
1929,1229,Courses
1591,1229,Courses
2643,1229,Courses
200,1229,Requirements
207,1230,Skills
3217,1230,Mission
1439,1230,Courses
2394,1232,Mission
2278,1232,Skills
426,1232,Jobs
3171,1233,Mission
3171,1233,Industry
3171,1233,Interdisciplinary
2629,1233,Interdisciplinary
2629,1233,Industry
2629,1233,Mission
1448,1233,Ethical issues
1448,1233,Broader impact
1448,1233,Mission
2106,1233,[!!]
1443,1233,Courses
2825,1233,Requirements
2592,1233,Courses
1077,1234,Definition
1521,1234,Skills
1521,1234,Mission
1930,1234,Jobs
1810,1234,Fluff
2061,1234,Courses
2657,1236,Mission
850,1236,Requirements
850,1236,Courses
451,1236,Courses
2043,1236,Courses
626,1238,Definition
2414,1238,Mission
145,1238,Skills
142,1238,Courses
1463,1238,Skills
1751,1240,Target group
115,1240,Skills
1024,1240,Mission
567,1240,Fluff
736,1240,Jobs
860,1240,Courses
2064,1244,Courses
3032,1244,Mission
2421,1244,Tools
266,1246,Mission
2224,1246,Skills
3307,1246,Target group
1675,1246,Courses
1859,1069,Mission
280,1069,Interdisciplinary
1858,1069,Skills
3014,1069,Jobs
3014,1069,Impact
188,1069,Skills
131,1069,Jobs
164,1069,Impact
164,1069,Ethical issues
2840,1069,Mission
597,1069,Skills
1614,1069,Target group
169,1069,Skills
644,1069,Courses
2617,1074,Mission
2291,1074,[??]
1805,1074,Courses
468,1074,Requirements
531,1074,Courses
2922,1074,Requirements
3069,1074,Requirements
1705,1074,Mission
1924,1074,[??]
1992,1074,Requirements
1485,1074,[??]
211,1127,Skills
1080,1127,Interdisciplinary
1080,1127,Definition
934,1127,Courses
1652,1098,Mission
3079,1098,Interdisciplinary
3079,1098,Jobs
2311,1098,Skills
3279,1098,Target group
734,1098,Jobs
861,1098,Courses
1747,1050,Courses
1144,1050,Target group
2764,1050,Requirements
1812,1050,Target group
1812,1050,Mission
2561,1192,Mission
2951,1192,Courses
1906,1248,Mission
1906,1248,Industry
1906,1248,Interdisciplinary
1089,1248,Fluff
3328,1248,Mission
3024,1248,Skills
167,1248,Skills
168,1248,Industry
78,1248,Jobs
972,1248,Courses
184,1250,Skills
1339,1250,Courses
121,1250,Courses
2744,1250,Mission
3404,1257,Skills
1872,1257,Mission
307,1257,Courses
2456,1259,Mission
2243,1259,Skills
2078,1259,Courses
392,1259,Requirements
2590,1259,Courses
1344,1258,Courses
2902,1264,Target group
841,1264,Courses
1884,1264,Mission
395,1265,Courses
486,1266,Fluff
1898,1266,Mission
3073,1266,Skills
1577,1266,Courses
1798,1268,Courses
319,1268,Skills
1816,1268,Fluff
260,1268,Skills
2948,1270,Mission
1674,1270,Courses
2514,1148,Mission
3093,1148,Skills
1585,1148,Courses
156,1047,Courses
1781,1047,Mission
3143,1047,Impact
342,1135,Courses
2844,1271,Mission
746,1271,Courses
2070,1237,Courses
2600,1237,Mission
2553,1237,Skills
470,1263,Courses
3116,1263,Impact
1200,1242,Courses
237,1242,Interdisciplinary
2761,1276,Mission
2344,1276,Target group
853,1276,Courses
2562,1277,Mission
2453,1277,Target group
1972,1277,Courses
2990,1273,Industry
2990,1273,Mission
1981,1273,Skills
2114,1273,Courses
1838,1274,Definition
3352,1274,Courses
3357,1274,Courses
2648,1222,Interdisciplinary
628,1222,Definition
1623,1222,Jobs
1756,1222,Courses
667,1260,Courses
197,1260,Impact
197,1260,Skills
2659,1281,Mission
1421,1281,Skills
182,1281,Courses
1252,1281,Courses
2687,1278,Fluff
2992,1278,Mission
3249,1278,Target group
3249,1278,Requirements
141,1278,Skills
136,1278,Industry
81,1278,Industry
376,1278,Industry
3250,1278,Requirements
2686,1278,Courses
1944,1282,Mission
1966,1282,Courses
1857,1283,Mission
2073,1283,Courses
1917,1255,Mission
1737,1255,Courses
2423,1269,Mission
1750,1269,Courses
558,1269,Skills
2719,1275,Mission
463,1275,Skills
2058,1275,Courses
1088,1245,Definition
2525,1245,Mission
2904,1245,Target group
428,1245,Courses
611,1289,Jobs
611,1289,Fluff
1458,1289,Target group
1458,1289,Requirements
1669,1289,Mission
3123,1289,Requirements
1090,1289,Fluff
1090,1289,Jobs
1912,1289,Mission
459,1289,Ethical issues
459,1289,[!!]
1322,1289,Courses
832,1291,Courses
2512,1291,Interdisciplinary
2861,1293,Mission
2338,1293,Skills
996,1293,Courses
201,1287,Mission
917,1287,Courses
715,1295,Mission
951,1295,Courses
681,1297,Definition
2258,1297,Skills
126,1297,Skills
151,1297,Courses
409,1298,Jobs
2828,1298,Target group
267,1298,Requirements
2640,1298,Industry
234,1298,Skills
234,1298,Industry
2502,1298,Requirements
1799,1298,Jobs
1520,1298,Ethical issues
1520,1298,[!!]
1520,1298,Target group
2994,1298,Industry
3351,1298,Courses
3293,1299,Skills
1535,1299,Mission
887,1299,Courses
2387,1300,Mission
1046,1300,Courses
72,1300,Courses
1536,1302,Mission
1475,1302,Skills
586,1302,Courses
1146,1304,Mission
120,1304,Courses
89,1304,Jobs
2498,1306,Fluff
2571,1306,Mission
1987,1306,Skills
1934,1306,Target group
276,1306,Interdisciplinary
2742,1307,Mission
186,1307,Courses
2167,1307,Courses
3368,1307,Skills
3368,1307,Impact
2855,1309,Mission
1204,1309,Courses
367,1310,Definition
412,1310,Jobs
2549,1310,Skills
886,1310,Courses
1078,1313,Definition
1141,1313,Skills
2019,1313,Ethical issues
2598,1313,Mission
347,1313,Courses
375,1314,Industry
375,1314,Interdisciplinary
316,1314,Courses
2832,1314,Mission
434,1314,Target group
1891,1315,Mission
2504,1315,Skills
1746,1316,Courses
1178,1316,Mission
3048,1317,Target group
3048,1317,Mission
2470,1317,Requirements
2652,1317,Requirements
1172,1317,Skills
2067,1317,Courses
3254,1318,Mission
113,1318,Skills
998,1318,Courses
2907,1319,Mission
2826,1319,Target group
1795,1319,Skills
1795,1319,Industry
2039,1319,Courses
1522,1321,Mission
321,1321,Jobs
42,1321,Industry
39,1321,Ethical issues
39,1321,Skills
2995,1321,Mission
2995,1321,Industry
74,1321,Skills
1897,1321,Target group
2274,1320,Skills
118,1320,Skills
16,1320,Courses
2968,1320,Mission
2968,1320,Skills
2377,1322,Mission
3257,1322,Skills
1000,1322,Courses
179,1329,Courses
2437,1326,Target group
2462,1326,Mission
2160,1326,Courses
1072,1336,Definition
2398,1336,Mission
1951,1336,Courses
2563,1338,Mission
3332,1338,Industry
3332,1338,Jobs
2353,1338,Courses
1961,1339,Mission
85,1339,Skills
94,1339,Courses
122,1339,Industry
2134,1339,Courses
1514,1154,Mission
3109,1154,Requirements
1094,1154,Definition
930,1154,Skills
2919,1154,Target group
2919,1154,Industry
143,1154,Interdisciplinary
438,1013,Requirements
1329,1013,Mission
1159,1,Impact
3309,1,Skills
648,1,NA
906,536,Courses
1534,536,Mission
3366,536,Skills
3367,536,Impact
1695,536,Impact
2579,573,Fluff
1532,573,Mission
1532,573,Skills
576,573,Requirements
781,573,Courses
563,573,Requirements
1235,573,Courses
805,573,Requirements
1975,548,NA
3218,548,Requirements
1976,548,Courses
268,548,Requirements
257,548,Skills
2540,548,Mission
602,580,Courses
1832,580,Skills
2796,590,Mission
1861,590,Skills
1297,590,Skills
605,590,Tools
598,590,Courses
247,591,Mission
278,591,Skills
278,591,Impact
758,591,Skills
778,1052,Courses
1724,1071,Courses
2927,1071,Mission
994,1018,Courses
203,1018,Mission
2560,1018,Mission
385,1018,Jobs
1028,574,Definition
2383,574,Skills
384,574,Ethical issues
828,574,Mission
3303,574,Ethical issues
2805,574,Skills
512,574,Ethical issues
2213,574,Skills
2214,574,Ethical issues
