degree_id,degree_level,degree_name,degree_type,degree_url,degree_category,degree_data_sci_flag,department_name,department_type,institution_name,institution_carnegie,institution_state,institution_city
729,certificate,Graduate Certificate in Big Data Management and Analytics,Data Analytics,https://distance.mst.edu,Data,FALSE,Distance Education,Computer Science,Missouri University of Science & Technology,R2,MO,Rolla
731,masters,M.S. in Business Analytics,Business Analytics,https://www.business.umt.edu/programs/graduate/msba-program/default.php,Business,FALSE,School of Business Administration,Business/Management,University of Montana,R2,MT,Missoula
732,masters,M.S. in Business Analytics,Business Analytics,https://business.montclair.edu/programs/graduate-programs/ms-in-business-analytics,Business,FALSE,Feliciano School of Business,Business/Management,Montclair State University,R2,NJ,Montclair
734,masters,Master of Science in Mathematics- Data Science,Data Science,https://www.unomaha.edu/college-of-arts-and-sciences/mathematics/community-engagement/data-science.php,Math,TRUE,College of Arts & Sciences Department of Mathematics,Mathematics/Statistics,University of Nebraska Omaha,R2,NE,Omaha
735,certificate,Graduate Certificate in Data Analytics,Data Analytics,https://catalog.unomaha.edu/graduate/degree-programs-certificates-minors/management-information-systems/data-analytics-certificate/,Data,FALSE,College of Information Science & Technology Department of Information Systems and Quantitative Analysis,Information,University of Nebraska Omaha,R2,NE,Omaha
736,masters,M.S. in Business Analytics,Business Analytics,https://business.unl.edu/online/ms-business-analytics/,Business,FALSE,College of Business,Business/Management,University of Nebraska–Lincoln,R1,NE,Lincoln
737,certificate,Graduate Certificate in Data Analytics,Data Analytics,https://www.unlv.edu/certificate/data-analytics,Data,FALSE,Lee Business School,Business/Management,University of Nevada Las Vegas,R1,NV,Las Vegas
738,masters,Master of Science-Data Analytics & Applied Economics,Data Analytics,https://www.unlv.edu/degree/ms-data-analytics-applied-economics,Business,FALSE,Lee Business School,Business/Management,University of Nevada Las Vegas,R1,NV,Las Vegas
739,doctoral,Doctor of Philosophy in Statistics and Data Science,Data Science,https://www.unr.edu/degrees/statistics-and-data-science/phd,Math,TRUE,Department of Mathematics,Mathematics/Statistics,University of Nevada Reno,R1,NV,Reno
740,masters,Executive MS in Data Analytics,Data Analytics,https://www.nec.edu/academics/graduate-programs/data-analytics-executive/,Business,FALSE,Management and Business,Business/Management,New England College,M1,NH,Henniker
741,masters,M.S. in Analytics,Other,https://gradschool.unh.edu/analytics,Data,FALSE,The Graduate School,Computer Science,University of New Hampshire,R1,NH,Durham
742,certificate,Graduate Certificate in Data Science,Data Science,https://gradschool.unh.edu/analytics,Data,TRUE,Analytics & Data Science,Data Science,University of New Hampshire,R1,NH,Durham
744,masters,Master of Science in Business Analytics and Data Science,Business Analytics,https://www.njcu.edu/admissions-aid/graduate-admissions/graduate-degrees/business-analytics-and-data-science-ms,Business,TRUE,Department of Business,Business/Management,New Jersey City University,M1,NJ,Jersey City
745,masters,M.S. in Data Science,Data Science,https://www.njit.edu/academics/degree/ms-data-science,Data,TRUE,Wu College of Computing,Computer Science,New Jersey Institute of Technology,R1,NJ,Newark
746,masters,Master of Science in Information Systems & Assurance – Data Analytics (Big Data),Data Analytics,https://msisa.mgt.unm.edu/areas-of-study/data-analytics.asp,Data,FALSE,Anderson School of Management,Business/Management,University of New Mexico,R1,NM,Albuquerque
747,doctoral,Doctor of Philosophy in Data Science,Data Science,https://cds.nyu.edu/phd-admissions-req/,Data,TRUE,Center for Data Science,Data Science,New York University,R1,NY,New York
748,masters,M.S. in Data Analytics and Business Computing,Data Analytics,https://stern.shanghai.nyu.edu/en/programs/ms-in-data-analytics-business-computing,Business,FALSE,Stern School of Business (NYC and Shanghai campuses),Business/Management,New York University,R1,NY,New York
750,certificate,Certificate in Data Science Foundations,Data Science,https://www.csc.ncsu.edu/academics/graduate/degrees/dsf.php,Data,TRUE,Computer Science,Computer Science,North Carolina State University,R1,NC,Raleigh
751,masters,Master of Science in Computer Science-Data Science,Data Science,https://www.csc.ncsu.edu/academics/graduate/degrees/ds.php,Data,TRUE,Computer Science,Computer Science,North Carolina State University,R1,NC,Raleigh
753,masters,Master of Science in Data Science,Data Science,https://informationscience.unt.edu/ms-data-science,Data,TRUE,Department of Information Science,Information,University of North Texas,R1,TX,Denton
754,masters,Master of Professional Studies in Analytics,Data Analytics,https://www.northeastern.edu/graduate/program/master-of-professional-studies-in-analytics-boston-14859/,Data,FALSE,College of Professional Studies,Other,Northeastern University,R1,MA,Boston
755,certificate,Graduate Certificate in Data Analytics Engineering,Data Analytics,https://www.northeastern.edu/graduate/program/graduate-certificate-in-data-analytics-engineering-16966/,Data,FALSE,College of Engineering,Engineering (general),Northeastern University,R1,MA,Boston
756,certificate,Graduate Certificate in Data Analytics,Data Analytics,https://www.northeastern.edu/graduate/program/graduate-certificate-in-data-analytics-online-5241/,Data,FALSE,Khoury College of Computer Sciences,Computer Science,Northeastern University,R1,MA,Boston
758,masters,M.S. in Data Science,Data Science,https://www.khoury.northeastern.edu/program/data-science-ms/,Data,TRUE,College of Computer and Information Science,Interdisciplinary,Northeastern University,R1,MA,Boston
766,masters,Master of Science in Computer Science- Data Science,Data Science,https://computing.nova.edu/masters/documents/ms-com-sci.pdf,Data,TRUE,College of Engineering & Computing,Computer Science,Nova Southeastern University,R2,FL,Fort Lauderdale
769,masters,Master of Accounting with Data and Analytics,Data Analytics,https://fisher.osu.edu/graduate/macc/fisher-macc-difference,Business,FALSE,Max M. Fisher College of Business,Business/Management,Ohio State University,R1,OH,Columbus
770,masters,Specialized Masters in Business Analytics,Business Analytics,https://fisher.osu.edu/graduate/smb-a,Business,FALSE,Fisher College of Business,Business/Management,Ohio State University,R1,OH,Columbus
771,masters,M.S. in Business Analytics,Business Analytics,https://business.okstate.edu/analytics/index.html,Business,FALSE,Spears School of Business,Business/Management,Oklahoma State University,R1,OK,Stillwater
773,certificate,"Graduate Certificate in Business Data Mining-Data Mining, Predictive Analytics, or Marketing Data Science",Business Analytics,https://business.okstate.edu/analytics/certificate/grad-data-mining/,Business,TRUE,Spears School of Business,Business/Management,Oklahoma State University,R1,OK,Stillwater
775,certificate,Graduate Certificate in Data Analytics,Data Analytics,https://ecampus.oregonstate.edu/online-degrees/graduate/data-analytics/,Data,FALSE,College of Science & Department of Statistics,Mathematics/Statistics,Oregon State University,R1,OR,Corvallis
776,masters,Master of Science in Data Analytics,Data Analytics,https://ecampus.oregonstate.edu/online-degrees/graduate/data-analytics/,Data,FALSE,College of Science & Department of Statistics,Mathematics/Statistics,Oregon State University,R1,OR,Corvallis
782,certificate,Graduate Certificate in Data Analytics,Data Analytics,https://greatvalley.psu.edu/academics/graduate-certificates/data-analytics,Data,FALSE,Engineering & Technology Division,Engineering (general),Pennsylvania State University - Great Valley,M1,PA,Devault
783,masters,M.S. in Applied Analytics,Other,https://bschool.pepperdine.edu/masters-degree/business-analytics/,Business,FALSE,Graziadio School of Business and Management,Business/Management,Pepperdine University,R3,CA,Malibu
790,masters,Master of Science in Data Analytics,Data Analytics,https://sentry.rmu.edu/OnTheMove/wpmajdegr.major_desc?iCalledBy=WPMAJDEGR&idegree=MS&imajor=DTAN&ischool=G,Data,FALSE,Computer & Information Systems,Computer Science,Robert Morris University,R3,PA,Moon Township
791,masters,Master of Science in Data Science,Data Science,https://www.rit.edu/study/data-science-ms,Data,TRUE,College of Computing & Information Sciences,Computer Science,Rochester Institute of Technology,R2,NY,Rochester
792,certificate,Advanced Certificate in Big Data Analytics,Data Analytics,https://www.rit.edu/study/big-data-analytics-adv-cert,Data,FALSE,College of Computing & Information Sciences,Computer Science,Rochester Institute of Technology,R2,NY,Rochester
793,masters,M.S. in Business Analytics,Business Analytics,https://saunders.rit.edu/graduate/programs/master-business-analytics,Business,FALSE,Saunders College of Business,Business/Management,Rochester Institute of Technology,R2,NY,Rochester
798,masters,M.S. in Data Analytics,Data Analytics,https://csm.rowan.edu/departments/da/programs/ms/index.html,Data,FALSE,College of Science and Mathematics,Mathematics/Statistics,Rowan University,R2,NJ,Glassboro
800,masters,M.S. in Data Science,Data Science,https://www.cs.rutgers.edu/academics/graduate/masters-program-in-data-science-msds,Data,TRUE,Department of Computer Science,Computer Science,Rutgers University,R1,NJ,New Brunswick
802,masters,Master of Information Technology and Analytics,Other,https://www.business.rutgers.edu/information-technology-analytics,Business,FALSE,Rutgers Business School—Newark,Business/Management,Rutgers University,R2,NJ,New Brunswick
804,masters,Discovery Informatics & Data Sciences,Data Science,https://mbs.rutgers.edu/program/analytics-discovery-informatics-data-sciences-online,Data,TRUE,Arts and Sciences - Computer Science Department,Computer Science,Rutgers University,R2,NJ,New Brunswick
805,certificate,Graduate Certificate in Big Data Analytics,Data Analytics,https://www.sacredheart.edu/majors--programs/business-analytics---graduate-certificate/,Data,FALSE,Jack Welch College of Business and College of Arts and Sciences,Interdisciplinary,Sacred Heart University,R3,CT,Fairfield
806,masters,M.S. in Applied Analytics,Other,https://catalog.slu.edu/colleges-schools/professional-studies/applied-analytics-ms/,Data,FALSE,School for Professional Studies,Interdisciplinary,Saint Louis University,R2,MO,Saint Louis
807,masters,M.S. in Business Analytics,Business Analytics,https://www.stmarys-ca.edu/ms-in-business-analytics,Business,FALSE,School of Economics and Business Administration,Business/Management,"
Saint Mary's college of California",M1,CA,Moraga
808,masters,M.S. in Business Analytics,Business Analytics,https://www.sandiego.edu/business/graduate/ms-business-analytics/,Business,FALSE,School of Business,Business/Management,University of San Diego,R2,CA,San Diego
809,masters,M.S. in Business Analytics,Business Analytics,https://cob.sfsu.edu/graduate-programs/business-analytics,Business,FALSE,College of Business,Business/Management,San Francisco State University,M1,CA,San Francisco
810,masters,M.S. in Business Analytics,Business Analytics,https://www.scu.edu/business/ms-business-analytics/,Business,FALSE,Leavey School of Business,Business/Management,Santa Clara University,R3,CA,Santa Clara
811,masters,M.S. in Business Analytics,Business Analytics,https://www.seattleu.edu/business/ms-business-analytics/,Business,FALSE,Albers School of Business and Economics,Business/Management,Seattle University,R3,WA,Seattle
812,certificate,Certificate in Data Analytics,Data Analytics,https://spu.edu/academics/school-of-business-and-economics/professional-education/Data-Analytics-certificate,Data,FALSE,School of Business & Economics,Business/Management,Seattle Pacific University,R3,WA,Seattle
813,certificate,Graduate Certificate in Data Visualization & Analysis,Data Analytics,https://www.shu.edu/academics/graduate-certificate-data-visualization-analysis.cfm,Communication,FALSE,College of Arts & Sciences,Computer Science,Seton Hall University,R2,NJ,South Orange
816,masters,M.S. in Data Analytics,Data Analytics,https://www.sru.edu/academics/graduate-programs/data-analytics-master-of-science,Data,FALSE,"Slippery Rock University,College of Health,Environment,and Science",Health Informatics,Slippery Rock University,M1,PA,Slippery Rock
818,certificate,Certificate in Data Science,Data Science,https://www.sdstate.edu/mathematics-statistics/data-science-certificate,Data,TRUE,Department of Mathematics & Statistics,Mathematics/Statistics,South Dakota State University,R2,SD,Brookings
819,masters,M.S. in Business Analytics / Information Systems,Business Analytics,https://www.usf.edu/business/graduate/masters/bais/,Business,FALSE,Muma College of Business,Business/Management,University of South Florida,R1,FL,Tampa
820,certificate,Graduate Certificate in Data Analysis,Data Analytics,https://www.usfsp.edu/academics/graduate-certificates/#toggle-id-8,Data,FALSE,College of Arts and Sciences,Computer Science,University of South Florida-St. Petersburg,M1,FL,St. Petersburg
823,masters,Master of Science in Computer and Information Science – Data Science,Data Science,https://web.saumag.edu/academics/program/master-science-computer-information-science-data-science-option/,Data,TRUE,Department of Mathematics and Computer Science,Mathematics/Statistics,Southern Arkansas University,M1,AK,Magnolia
825,masters,M.S. in Analytics,Data Analytics,https://viterbigradadmission.usc.edu/programs/masters/msprograms/data-science/ms-applied-data-science/,Data,FALSE,Viterbi School of Engineering,Engineering (general),University of Southern California,R1,CA,Los Angeles
826,doctoral,Doctor of Philosophy in Data Science and Operations,Data Science,https://www.marshall.usc.edu/programs/phd-program/departments/data-sciences-and-operations,Data,TRUE,Marshall School of Business,Business/Management,University of Southern California,R1,CA,Los Angeles
827,certificate,Certificate of Graduate Study in Data Science,Data Science,https://usm.maine.edu/math/certificate-graduate-study-data-science,Data,TRUE,Department of Mathematics & Statistics,Mathematics/Statistics,University of Southern Maine,M1,ME,Portland
828,masters,Master of Science in Statistics- Data Science,Data Science,https://usm.maine.edu/math/ms-statistics,Math,TRUE,Department of Mathematics & Statistics,Mathematics/Statistics,University of Southern Maine,M1,ME,Portland
829,masters,M.S. in Business Analytics,Business Analytics,https://www.smu.edu/cox/Degrees-and-Programs/MS-in-Business-Analytics,Business,FALSE,Cox School of Business,Business/Management,Southern Methodist University,R2,TX,Dallas
830,certificate,Graduate Certificate in Data Analytics,Data Analytics,https://www.stcloudstate.edu/graduate/data-analytics-cert/default.aspx,Data,FALSE,Department of Economics,Business/Management,St. Cloud State University,M1,MN,Saint Cloud
831,masters,Master of Science in Applied Data Science,Data Science,https://catalog.sjfc.edu/2018-2019/programs/graduate/school-of-arts-and-sciences-graduate/applied-data-science/,Data,TRUE,Graduate Programs,Other,St. John Fisher University,R3,NY,Rochester
832,certificate,Graduate Certificate in Big Data,Data Analytics,https://www.stthomas.edu/gradsoftware/programs/gradcerts/cbd/,Data,FALSE,School of Engineering,Engineering (general),University of St. Thomas,R3,MN,Saint Paul
833,masters,M.S. in Business Analytics,Business Analytics,https://business.stthomas.edu/degrees-programs/specialized-masters/ms-business-analytics/index.html,Business,FALSE,"University of St. Thomas,Minnesota,Opus College of Business",Business/Management,University of St. Thomas,R3,MN,Saint Paul
834,masters,Master of Science in Big Data Analytics,Data Analytics,https://www.stu.edu/science/Programs/MS-Big-Data-Analytics/,Data,FALSE,School of Science,Computer Science,St. Thomas University,M1,FL,Miami Gardens
835,masters,Master of Science in Computational and Mathematical Engineering- Data Science,Data Science,https://icme.stanford.edu/academics/degree-programs,Data,TRUE,Institute for Computational and Mathematical Engineering,Engineering (general),Stanford University,R1,CA,Stanford
836,masters,M.S. in Data Analytics,Data Analytics,https://www.plattsburgh.edu/programs/data-analytics-masters.html,Data,FALSE,School of Business & Economics,Business/Management,State University of New York at Plattsburgh,M2,NY,Plattsburgh
837,certificate,Graduate Certificate in Data Exploration & Visualization,Other,https://www.stevens.edu/school-systems-enterprises/graduate-certificates/data-exploration-and-visualization,Communication,FALSE,Schaefer School of Engineering & Science,Engineering (general),Stevens Institute of Technology,R2,NJ,Hoboken
838,certificate,Certificate of Graduate Study in Data Science,Data Science,https://stockton.edu/graduate/data-science_strategic-analytics.html,Data,TRUE,Graduate Studies,Other,Stockton University,M1,NJ,Galloway
839,masters,M.S. in Data Science and Strategic Analytics,Data Science,https://stockton.edu/graduate/data-science_strategic-analytics.html,Data,TRUE,School of Natural Sciences and Mathematics,Mathematics/Statistics,Stockton University,M1,NJ,Galloway
840,masters,M.S. in Business Analytics,Business Analytics,https://www.suffolk.edu/business/degrees-programs/big-data-business-analytics/graduate/master-of-science-in-business-analytics-msba,Business,FALSE,Sawyer Business School,Business/Management,Suffolk University Boston,M1,MA,Boston
841,masters,Master of Science in Data Science,Data Science,https://www.albany.edu/graduate/data-science-ms-degree.php,Data,TRUE,Mathematics & Statistics,Mathematics/Statistics,University at Albany,R1,NY,Albany
842,doctoral,Doctor of Philosophy in Computational and Data Enabled Sciences,Data Science,http://grad.buffalo.edu/programs/computational-data-enabled-sciences-phd.html,Data,FALSE,School of Engineering & Applied Sciences,Engineering (general),University at Buffalo,R1,NY,Buffalo
843,masters,M.S. in Applied Data Science,Data Science,https://ischool.syr.edu/academics/graduate/masters-degrees/ms-in-applied-data-science/,Data,TRUE,School of Information Studies,Information,Syracuse University,R1,NY,Syracuse
844,masters,M.S. in Business Analytics,Business Analytics,https://onlinebusiness.syr.edu/business-analytics/,Business,FALSE,Whitman School of Management,Business/Management,Syracuse University,R1,NY,Syracuse
847,certificate,Certificate in Data Science: Computational Analytics,Data Science,https://bulletin.temple.edu/undergraduate/science-technology/computer-information-science/data-science-computational-analytics-certificate/,Data,TRUE,College of Science & Technology,Computer Science,Temple University,R1,PA,Philadelphia
848,masters,M.S. in Computational Data Science,Data Science,https://bulletin.temple.edu/graduate/scd/cst/computational-data-science-ms/,Data,TRUE,College of Science and Technology,Computer Science,Temple University,R1,PA,Philadelphia
849,masters,M.S. in Business Analytics,Business Analytics,https://www.temple.edu/academics/degree-programs/business-analytics-ms-bu-busa-ms,Business,FALSE,Fox School of Business and Management,Business/Management,Temple University,R1,PA,Philadelphia
850,doctoral,Doctor of Philosophy in Data Science and Engineering,Data Science,https://bredesencenter.utk.edu/the-data-science-and-engineering-phd/,Data,TRUE,Bredesen Center for Interdisciplinary Research and Graduate Education,Interdisciplinary,University of Tennessee at Knoxville,R1,TN,Knoxville
851,masters,Master of Science in Epidemiology – Data Science,Data Science,https://www.uthsc.edu/preventive-medicine/epidemiology/masters-data.php,Bio,TRUE,Department of Preventive Medicine,Health Informatics,University of Tennessee Health Science Center,NA,TN,Memphis
852,masters,Master of Science in Computer Science-Data Science,Data Science,https://www.utc.edu/college-engineering-computer-science/programs/computer-science-engineering/grad/data-science.php,Data,TRUE,Computer Science & Engineering,Computer Science,University of Tennessee at Chattanooga,R3,TN,Chattanooga
853,masters,M.S. in Business Analytics,Business Analytics,https://wweb.uta.edu/insyopma/bamaster.html,Business,FALSE,College of Business,Business/Management,University of Texas at Arlington,R1,TX,Arlington
855,masters,Master of Science in Computer Science – Data Science,Data Science,http://cs.utdallas.edu/wp-content/uploads/2017/06/MS-in-Computer-Science-2017.pdf,Data,TRUE,Department of Computer Science,Computer Science,University of Texas at Dallas,R1,TX,Dallas
856,masters,M.S. in Business Analytics,Business Analytics,https://jindal.utdallas.edu/information-systems/ms-business-analytics/,Business,FALSE,Jindal School of Management,Business/Management,University of Texas at Dallas,R1,TX,Dallas
857,masters,Master of Science in Social Data Analytics and Research,Data Analytics,https://www.utdallas.edu/academics/fact-sheets/epps/ms-social-data-analytics-and-research/?d=1809,Social,FALSE,"School of Economic, Political and Policy Sciences",Other,University of Texas at Dallas,R1,TX,Dallas
859,certificate,Certificate in Big Data Analysis,Data Analytics,https://www.utep.edu/science/math/academic-programs/certificates/big-data.html,Data,FALSE,College of Science,Computer Science,University of Texas El Paso,R1,TX,El Paso
861,doctoral,Doctor of Philosophy in Biostatistics – Data Science,Data Science,https://sph.uth.edu/divisions/biostatistics/New_Data_Science_Education_Programs,Bio,TRUE,Biostatistics and Data Science,Health Informatics,University of Texas Health Science Center,SF,TX,Houston
862,masters,Master of Science in Biostatistics- Data Science,Data Science,https://sph.uth.edu/divisions/biostatistics/New_Data_Science_Education_Programs,Bio,TRUE,Biostatistics and Data Science,Health Informatics,University of Texas Health Science Center,SF,TX,Houston
863,masters,Master of Science in Data Analytics,Data Analytics,https://business.utsa.edu/programs/ms-data-analytics/,Data,FALSE,College of Business,Business/Management,University of Texas at San Antonio,R2,TX,San Antonio
864,masters,Master of Science in Data Science,Data Science,https://www.depts.ttu.edu/rawlsbusiness/graduate/ms/datascience/,Data,TRUE,Rawls College of Business Administration,Business/Management,Texas Tech University,R1,TX,Lubbock
868,masters,Master of Science in Computer Science-Data Science,Data Science,https://www.towson.edu/fcsm/departments/computerinfosci/grad/computersci/,Data,TRUE,Department of Computer & Information Sciences,Computer Science,Towson University,R3,MD,Towson
869,certificate,Data Science Certificate,Data Science,https://go.truman.edu/go/graduate-certificate-in-data-science/,Data,TRUE,Institute for Academic Outreach,Other,Truman State University,M2,MO,Kirksville
872,masters,M.S. in Data Analytics,Data Analytics,https://asegrad.tufts.edu/academics/explore-graduate-programs/data-analytics,Data,FALSE,Graduate School of Arts and Sciences,Computer Science,Tufts University,R1,MA,Medford
873,masters,M.S. in Data Science,Data Science,https://asegrad.tufts.edu/academics/explore-graduate-programs/data-science#2,Data,TRUE,School of Engineering,Engineering (general),Tufts University,R1,MA,Medford
874,masters,Master of Business Analytics,Business Analytics,https://freemannews.tulane.edu/2017/03/27/freeman-to-launch-new-masters-program-in-business-analytics/,Business,FALSE,Freeman School of Business,Business/Management,Tulane University,R1,LA,New Orleans
875,masters,M.S. in Data Analytics,Data Analytics,https://business.utulsa.edu/academics/master-science-business-analytics/,Data,FALSE,Collins College of Business,Business/Management,University of Tulsa,R2,OK,Tulsa
889,certificate,Certificate in Big Data,Data Analytics,https://www.cs.utah.edu/bigdata/,Data,FALSE,School of Computing,Computer Science,University of Utah,R1,UT,Salt Lake City
890,doctoral,Doctor of Philosophy in Computing-Data Management and Analysis,Data Analytics,https://www.cs.utah.edu/graduate/,Data,FALSE,School of Computing,Computer Science,University of Utah,R1,UT,Salt Lake City
891,masters,M.S. in Business Analytics,Business Analytics,https://eccles.utah.edu/programs/master-of-science-in-business-analytics/,Business,FALSE,Eccles School of Business,Business/Management,University of Utah,R1,UT,Salt Lake City
893,masters,Master of Science in Data Science,Data Science,https://programs.online.utica.edu/programs/masters-data-science,Data,TRUE,MS in Data Science,Data Science,Utica College,M1,NY,Utica
894,certificate,Certificate in Applied Econometrics and Data Science Foundations Using SAS,Data Science,https://www.valpo.edu/economics/academics/graduate-programs/certificate-in-applied-econometrics-and-data-science-foundations-using-sas/,Business,TRUE,Department of Economics,Business/Management,Valparaiso University,R3,IN,Valparaiso
895,masters,M.S. in Analytics and Modeling,Predictive Analytics,https://www.valpo.edu/mathematics-statistics/academics/degree-programs/m-s-in-analytics-and-modeling/,Data,FALSE,The Graduate School & Continuing Studies,Interdisciplinary,Valparaiso University,R3,IN,Valparaiso
896,doctoral,Doctor of Philosophy in Biomedical Informatics – Data Science,Data Science,https://www.vumc.org/dbmi/curriculum-overview-data-science-track-bmi-phd-program,Bio,TRUE,Department of Biomedical Informatics,Health Informatics,Vanderbilt University Medical Center,R1,TN,Nashville
898,masters,Master of Science in Complex Systems and Data Science,Data Science,http://catalogue.uvm.edu/graduate/complexsystemsdatascience/complexsystemsdatasciencems/,Data,TRUE,Complex Systems Center,Interdisciplinary,University of Vermont,R2,VT,Burlington
899,masters,Master of Accounting with Data Analytics,Data Analytics,https://www1.villanova.edu/villanova/business/graduate/specializedprograms/mac.html,Business,FALSE,School of Business,Business/Management,Villanova University,R2,PA,Villanova
901,certificate,Graduate Certificate in Data Analytics,Data Analytics,https://dac.cs.vt.edu/academics/data-analytics/,Data,FALSE,Discovery Analytics Center,Interdisciplinary,Virginia Tech,R1,VA,Blacksburg
904,masters,"Master of Science in Data Analytics & Statistics – Statistics, Optimization & Decision Theory, or Computing",Data Analytics,https://ese.wustl.edu/graduate/degreeprograms/Pages/ms-data-analytics.aspx,Math,FALSE,Preston M. Green Electrical & Systems Engineering,Engineering (general),Washington University in St. Louis,R1,MO,Saint Louis
905,masters,M.S. in Business Analytics,Business Analytics,https://www.tacoma.uw.edu/milgard/msba,Business,FALSE,Milgard School of Business,Business/Management,University of Washington Tacoma,M1,WA,Tacoma
909,masters,M.S. in Data Science and Business Analytics,Business Analytics,https://engineering.wayne.edu/data-analytics/index.php,Business,TRUE,College of Engineering and Ilitch School of Business,Interdisciplinary,Wayne State University,R1,MI,Detroit
911,certificate,Certificate in Applied Data Science,Data Science,https://www.wesleyan.edu:443/qac/certificate/index.html,Data,TRUE,Quantitative Analysis Center,Interdisciplinary,Wesleyan University,BAS,CT,Middletown
913,certificate,Post Baccalaureate Certificate in Data Analysis,Data Analytics,https://www.westga.edu/uwgonline/program_page.php?program_id=206,Data,FALSE,College of Social Science,Computer Science,University of West Georgia,R3,GA,Carrollton
914,masters,Master of Science in Business Data Analytics,Data Analytics,https://business.wvu.edu/academics/management-information-systems/business-data-analytics,Business,FALSE,College of Business & Economics,Business/Management,West Virginia University,R1,WV,Morgantown
916,masters,M.S. in Data Analytics,Data Analytics,https://www.wgu.edu/online-it-degrees/data-analytics-masters-program.html,Data,FALSE,College of Information Technology,Information,Western Governors University,M1,UT,Salt Lake City
917,masters,M.S. in Applied Statistics and Decision Analytics,Applied Statistics,http://www.wiu.edu/graduate_studies/programs_of_study/appliedstatistics_profile.php,Math,FALSE,College of Business & Technology,Business/Management,Western Illinois University,M1,IL,Macomb
918,certificate,Certificate in Data Analysis Using SAS,Data Analytics,https://www.wku.edu/math/1716sascert.php,Data,FALSE,Department of Mathematics,Mathematics/Statistics,Western Kentucky University,R3,KY,Bowling Green
919,masters,Master of Science in Data Science,Data Science,http://catalog.wmich.edu/preview_program.php?catoid=29&poid=8761&returnto=1232,Data,TRUE,Computer Science & Statistics,Mathematics/Statistics,Western Michigan University,R2,MI,Kalamazoo
920,masters,M.S. in Applied Business Analytics,Business Analytics,https://www.wpunj.edu/ccob/departments/marketing-management/ms-in-applied-business-analytics,Business,FALSE,Cotsakos College of Business,Business/Management,William Paterson University of New Jersey,M1,NJ,Wayne
921,masters,Master of Science in Data Science,Data Science,https://datasciencedegree.wisconsin.edu/,Data,TRUE,Department of Mathematics & Statistics,Mathematics/Statistics,University of Wisconsin-Madison,R1,WI,Madison
922,masters,Master of Science in Biomedical Data Science,Data Science,https://biostat.wiscweb.wisc.edu/education/ms-bds/,Bio,TRUE,School of Medicine & Public Health Department of Biostatistics & Medical Informatics,Health Informatics,University of Wisconsin-Madison,R1,WI,Madison
923,masters,M.S. in Analytics,Other,https://www.wittenberg.edu/academics/gps/analytics,Data,FALSE,School of Community Education,Other,Wittenberg University,BAS,OH,Springfield
924,certificate,Graduate Certificate in Big and Smart Data Sciences,Data Science,https://catalog.wright.edu/preview_program.php?poid=6002&catoid=9,Data,TRUE,Engineering and Computer Science,Engineering (general),Wright State University,R2,OH,Dayton
925,masters,M.S. in Customer Analytics,Business Analytics,https://www.xavier.edu/customer-analytics-program/,Business,FALSE,Williams College of Business,Business/Management,Xavier University,M1,OH,Cincinnati
926,doctoral,Doctor of Philosophy in Statistics and Data Science,Data Science,https://statistics.yale.edu/academics/graduate-programs,Math,TRUE,Department of Statistics and Data Science,Data Science,Yale University,R1,CT,New Haven
927,masters,M.S. in Data Analytics and Visualization,Data Analytics,https://www.yu.edu/katz/programs/graduate/data-analytics-and-visualization,Communication,FALSE,Katz School of Graduate and Professional Studies,Interdisciplinary,Yeshiva University,R2,NY,New York
928,masters,Master of Science in Analytics,Business Analytics,https://www.american.edu/kogod/graduate/analytics/,Business,FALSE,Kogod School of Business,Business/Management,American University,R2,DC,"Washington, DC"
930,masters,Master of Accountancy - Data and Analytics Track,Business Intelligence,https://wpcarey.asu.edu/masters-programs/accounting/data-analytics-track,Business,FALSE,W. P. Carey School of Business,Business/Management,Arizona State University,R2,AZ,Tempe
931,masters,Duel Degree Option: Master of Business Administration Online/ Master of Science in Information Systems,Business Analytics,http://harbert.auburn.edu/academics/online-programs/master-of-science-information-systems-online/index.php,Business,FALSE,Raymond J. Harbert College of Business,Business/Management,Auburn University,R1,AL,Auburn
932,certificate,Data Science Certificate,Data Science,http://catalog.apsu.edu/preview_program.php?catoid=23&poid=5309&returnto=933,Data,TRUE,College of Graduate Studies Programs and Degrees,Other,Austin Peay State University,M1,TN,Clarksville
934,masters,Master of Science in Analytics,Other,https://www.bellarmine.edu/business/graduate/master-of-business-administration/analytics-concentration/,Data,FALSE,Bellarmine University’s Institute for Advanced Analytics,Mathematics/Statistics,Bellarmine University,R3,KY,Louisville
935,masters,Emerging Leaders MBA – Business Analytics,Business Intelligence,https://www.bentley.edu/academics/graduate-programs/mba,Business,FALSE,Bentley University Graduate School of Business,Business/Management,Bentley University,M1,MA,Waltham
937,bachelors,Mathematics and Data Science (B.S.),Applied Statistics,https://www.bethel.edu/undergrad/academics/math-cs/majors-minors/mathematics-data-science,Math,TRUE,Bethel University Department of Math and statistice,Mathematics/Statistics,Bethel University,R3,MN,Arden Hills
938,doctoral,PhD in Computing – Data Science Concentration,Data Science,https://www.boisestate.edu/computing/data-science/,Data,TRUE,College of engineering,Computer Science,Boise State University,R2,ID,Boise
